COUPLE ID,PARTICIPANT ID,TEXT,,,,
59,118, Well ?,,,,
59,117, I?m just saying.,,,,
59,118, Your father wasn?t necessarily the most prudent investor in the world. Actually he was maybe too prudent of an investor.  Um. But uh.,,,,
59,117,Cause that would?ve helped. ,,,,
59,118, Of course. There?s plenty of things your father could?ve done that would?ve helped,,,,
59,117,  Yeah.,,,,
59,118, Not that he did too much to not help. ,,,,
59,117, No no no. I feel like I would have had a better opportunity of having my own space now if my parents moved out of that one bedroom apartment  I feel like there?s a little bit of cause and effect there,,,,
59,118,  Of course but that-that?s a different life you didn?t have.,,,,
59,117," No,  but I still feel like there?s a little bit of cause and effect there. ",,,,
59,118,  Yeah ,,,,
59,118," I mean I could imagine all sorts of things that could have happened in the past that would have made my life different, but that?s not what happened. You know, what I could do is make with what did happen. ",,,,
47,94,  We need this discussion.,,,,
47,93," We need money ?cause this week was rough.  Rent is sky high, without money, we don?t got noting.  Wanna be homeless?  ",,,,
47,94,  Right.  Yeah.,,,,
47,94, Money is-is like ?,,,,
47,93, Everything.,,,,
47,94," Yeah, for us. Like,  we gotta have money for like,  our like ? our lives.",,,,
47,93,"  Mhm.  Like, stuff.",,,,
47,93, We ain?t local. We need.  We different.,,,,
47,94,  Right.,,,,
47,94," We ? we ? we wanna do a lot, you know. We like travelling, you know, we like shopping, you know. So we definitely gotta make sure we always taking care of money.  You know, it solves a lot of our problems.",,,,
47,93,  Mhm.,,,,
47,93, Yeah.,,,,
47,94," Hell, avoid a lot of problems,  you know. Even though I still be worried, you know, about one thing",,,,
47,93,  Alright.  Right.  ,,,,
47,93, I?m gonna take it with me because I?m gonna have it right in my stash.,,,,
47,94,Somebody gonna take it.,,,,
47,93, Mm-mmm.,,,,
47,94, Yeah.,,,,
47,93," I write a will, nothing on me, make sure I have this amount of money in my stash.  So when I go in the ground, it?s there.  All sweaty and wrinkly and all that.",,,,
47,94,  Mmm.  You got me when you go.,,,,
47,94, What you gonna do with it? You can?t spend it.,,,,
47,93," Yeah,  of heaven. It gonna be glow-in-the-dark money.",,,,
47,94, It ain?t gonna go with you.,,,,
47,93, I?m keeping it in my stash.  Just like with my ?,,,,
47,93, You trying to say it?s gonna be all saggy and stuff?,,,,
47,94, You don?t need it.,,,,
47,93, I-How about if I get plastic surgery and get fake boobs they?d be  ..,,,,
47,94,"  It ain?t there ? it ain?t gonna be there. You-you gone, like ?",,,,
47,93, I?ll put it in my sock.,,,,
47,94,  You ain?t gonna have one then.,,,,
47,93, Why not?,,,,
47,94, They don?t have them wearing socks then.,,,,
47,93, I?ll put in in my pants.  And I?ll make sure I have slacks.,,,,
47,94,"  They-They?re gonna search you. Like, through your legs, you know. Like,  ",,,,
47,93,"  I-I know, you how they did DMX ? the guy that paid  for DMX, um, they buried him, threw him right in the fire and took his shirt off.",,,,
47,94," Right, you know, money ?  money is  definitely money, need money, you know. It-it-it helps. But then it causes a lot of problems, too. A lot of worryings come with it.",,,,
47,93,  I was there all.,,,,
47,93, That is why I?m tattooing a hundred dollar bill on my feet when I?m dead.,,,,
47,94," Eh, if you wanna do that, it doesn?t mean-you know, whatever, whatever, whatever. My  will always, you know, but when you look at it for the real, like, psh, money ? money causes ?",,,,
47,93, Jealousy and angry and all that.,,,,
47,94, Yeah. ,,,,
47,93,  But you gotta have it to get through.,,,,
47,93," Mm.  can?t eat, can?t fake live, can?t do nothing.",,,,
47,94," Nothing, nothing,  nothing, nothing,  myself. When I think about that, I know we have disagreements about it, but it?s not even about money that we are disagreeing this about but it?s more of ?",,,,
47,93,  But we have to.,,,,
47,93, It?s not enough.,,,,
47,94," Yeah, it?s never enough, mm. And then, how it?s like, budgeting it, you know, we have to discuss how to make everything count, you know what I mean? For something, it?s not only just spending it just to spend it,  you know, it?s ?oh no, we did this because of this.? ?We had to do that because of that.? You know?",,,,
47,93,  Right.,,,,
47,93, Right.,,,,
47,94," To-to help out with this situation, to move us from this point to that point. Um..I mean, I know it?s hard. We?ve been doin it from day one. ",,,,
47,93,"  make them how.  Some way, somehow.",,,,
47,94,  Mm,,,,
47,94,  That kind of   better find to the state.,,,,
47,93," Yeah, it?s going to get better.",,,,
47,94," Yeah, it can?t, it can?t get no worse , with determination, we too determined that like it can?t get any worse than where it is for us .",,,,
47,93,"  If you listen to me, cause once you have it, it?s gone and that?s what it is.",,,,
47,94," Yeah,  how that is , remember how I, I expressed to you that, that we?re free , but it?s going to cost you something, it may not be in value, like dollar value, but it costs something so. Like today, they tax us to print money on paper, you know, they tax people to pro--produce money  and they tax you to spend it, they tax you to store it. Like if you want to save it, they tax you, so it?s like money is, money controls  everything and it all starts with money. That?s why people are striving to get so much of it at one time, all the time, and those are usually the people that  commit suicide because they never had a lot. You give them too much and they?re gonna OD on it. The other one is, a person with everything gets bored   trial  they got so much money and  they don?t need no more so they now just doing it just because they got a lot of it, in a way, giving in to everything, their head is gonna get into everything, and they wind up ending it when they can?t have it with along, with financial stability.  there comes, there comes a problem with it, it?s not money, it?s not something, you say, ?I got money, I got no problems,? no, no, no, no, no, no,  a person with more money than the average person, they got more problems than the average person, cause now they got worries, they can?t sleep  because someone will try to take it and you know, they can?t go out and enjoy to sit in the park, they smell flowers, they can?t do it because people ?Oh, that?s a billionaire,? you know, they?re pointing their fingers at them and it?s like, ?Oh my god,? they can?t live so that?s why I say I don?t want to be rich, that?s why I say I want to be comfortable you know, ok, we don?t have to stress , you know what I mean? Stuff like that is just to get us  like money is this,  without money it?s not, money is more, more love, but yeah, that?s where we at .",,,,
47,93,"   I, I know I ain?t free  Mhm   everything  right right",,,,
47,93, I?m tired. ,,,,
47,94,"   we clearly, we gonna be alright, we?ll be alright . I just say we gonna be alright,  we just gotta keep our determination , head up.  I know we can and face it for what is  and just get through it.  Basically, all we can do , I know one thing, we?re not, I?m not going to do, I?m not going to allow our own financial issues to be a reason that we?re  that we don?t exist no more, you know what I mean, as a chain, we?re chained to this though, you know, you know, or should I say ruler when it comes to this, this is a fifty fifty thing. Yeah, sometimes I may have to jump up and say I?ll take eighty percent of it, right now we do eighty percent of it, you know, and sometimes, I got to sit down and let you do, take care eighty percent of it cause it?s a balance thing, keep us, keep us balanced, well I?m just, I?m just saying. When I can?t, I know you want to figure it out, so it?s a lot better for me, I got you, I care, a lot more than a lot of people could say.  I know this is not the first thing you  problem, I said after everything  but you got everything  I?ve been thinking about this.",,,,
47,93,    right  right  yeah,,,,
47,93,  You don?t have to depend on nobody to run this no plane.,,,,
47,94," You know I thought about it, you like a whole . I?m in love with the truck thing, you like, ?Oh, it?s a truck,? I don?t know, I?ve been thinking, do I want to get a truck or do I want to get something different because the truck is kind of .",,,,
47,93,"  You drive it, I feel like the truck will help out with you and your brother?s business thing.",,,,
47,94," Mhm. Yeah, I thought that too.  I don?t know   past .",,,,
47,93, You going to call  for good?,,,,
47,94,"  We travel too much though, so we , we,  we gotta get this thing together, we travel too much.    I?d like to see and do different things.",,,,
47,93,  Mmm,,,,
47,93, I get bored too fast.,,,,
47,94,"  it doesn?t bother me because, at least, by the time you get two bow, with the area or certain things, we pull on   that?s why we, we always    I want the plan, to keep it coming. It?s the only thing  Uhhh, I should have worn my jacket, I don?t know what was I thinking.",,,,
47,93,right,,,,
47,93, You probably didn?t think it was cold outside and cold in here.,,,,
47,94,"  a bottle of water, that?s why I?m glad , a bottle of water.",,,,
47,93, What water?,,,,
47,93, Oh. It?s no longer a see  around here.,,,,
47,94," This, this, this .",,,,
47,93, Ok.,,,,
47,94,"  We still,  I have things to do and the value of being  things we gotta do and things we want to do. ",,,,
47,93," Just send the money, that?s what she wants. You probably don?t need .",,,,
47,94," Probably not.   No, actually not. Likely not. But first she?s saying he needs schools clothes, then she?s saying, ?Oh, oh, he wearing a uniform, so you don?t gotta about, you don?t gotta worry about that,? they just need money, he just needs two pair of sneakers, alright  and where you going to send the money, or so obsessed about money.",,,,
47,93,  Hm.,,,,
47,93, Well. ,,,,
60,120, Why do I feel nervous.,,,,
60,119, Okay.,,,,
60,120," Yep, moving.",,,,
60,119," Um?I guess, we haven?t discussed it as much? I mean, there?s not much to discuss. You?re going to Maryland and I?m moving back to Taiwan.",,,,
60,120, Yeah.,,,,
60,120, Um.,,,,
60,119, Maybe we should?ve picked a different topic.,,,,
60,120," I talked to you, we just talked about this like  you know, inevitable.",,,,
60,119,  I know.,,,,
60,119," I know. Oh gosh, I?m gonna start crying.",,,,
60,120," Yeah, I?m gonna have to talk about...um?you okay? If you?re",,,,
60,119," I know, I regretted it the second I said it.",,,,
60,120," I mean I?ve thought, you know?I mean, I guess I don?t know what to actually talk about. This kind of sens ? well, not really, but I mean, ob-obviously I want you to move with me, but?",,,,
60,119, Yeah.,,,,
60,120, Mhm.,,,,
60,119, Just keep talking,,,,
60,120," Well, I don?t know what to say. I want you to come with me, but?",,,,
60,119," Let?s talk about your apartment. How are you gonna decorate it? Are you, like ?",,,,
60,120," Um, I don?t know.",,,,
60,119," Are you gonna get a studio ? like, you?re gonna live with a roommate?",,,,
60,120," I might try to avoid roommates, well ? I feel like it might be difficult because I don?t know anyone in the city. At the same time, I kind of want ?",,,,
60,119," It like, kinda sucks. ",,,,
60,120, Yeah.,,,,
60,119," But also they have those 6-month leases so maybe you can live with someone for 6 months, get to know the city and like a few people from there, um,  and then, like, get another 6 month lease or something, you know. ?Cause also you just need 6 months, like ? for us, th-our apartment now, I feel like if we had a 6-months lease, I would?ve moved after 6 months.",,,,
60,120,  That?s true.,,,,
60,120," The thing is like, 6-months lease is like?I think for me at least, I like getting that like, routine, so then I?d have to switch my routine in 6 months.",,,,
60,119," Yeah. I mean, if you like it that?s fine ? that?s another 6-months lease,  that?s what I?m saying. And like, did he say there was a difference between  finding a longer lease? It?s cheaper?",,,,
60,120,  Yeah.  I think it?s more ? It?s more expensive ?,,,,
60,120, It?s cheaper for a longer lease.,,,,
60,119," Right, that makes sense.",,,,
60,120, But I mean ?  I mean ?,,,,
60,119, Do you have extra tissues?,,,,
60,120, Do I? If not you can use my napkin. If you?re okay with my  used tissues.,,,,
60,119, I just need to blow my nose real quick.,,,,
60,120, Um?can?t see that. Um?,,,,
60,119, Yes they can.,,,,
60,120, No they can?t.,,,,
60,119, These are cameras.,,,,
60,120," These are-these are like, projectors I thought. Oh, these are cameras.",,,,
60,119, I?m pretty sure they?re cameras.,,,,
60,120, I want one of those.,,,,
60,119, They?re judging the back of your head  ,,,,
60,120, My receding hairline.,,,,
60,120," Um?I?m sure I?ll find friends. Maybe I should get roommates. If anything, I know that there?s a lot of people that work in that building, so?",,,,
60,119," Yeah. Yeah, and that building seems like a chill place ?cause it?s got like, um?a game room and stuff ? like  you could always just ?",,,,
60,120,"  Oh, that building.",,,,
60,120," I?m talking about my office building ? like, if I meet coworkers ?",,,,
60,119," Oh yeah, for sure. You-you?ll be like, having lunch in the cafeteria.",,,,
60,120, There?s no cafeteria there.,,,,
60,119," Or you could just like talk to your neighbor, and be like, ?Yo, you guys getting lunch together??",,,,
60,120," Well yeah, I?m gonna be part of a team, so?",,,,
60,119," Oh yeah, I?m sure you guys are gonna have ?team-bonding? stuff.",,,,
60,120, Team-bond happy hour? Maybe they?ll try and haze me?,,,,
60,119,Maybe you shouldn?t get wasted like  ,,,,
60,120, I won?t though.,,,,
60,119," Oh wait, back to moving and apartments. I?m excited for you, though. I love moving to new apartments.",,,,
60,120, What can you do to stay? Is there anything you can do?,,,,
60,119,"Not really?I wish. I mean, I can come back in like a year.",,,,
60,120," You should. I mean, I have like ? well I don?t know when I?m gonna start. I have like 20 ?",,,,
60,119," It seems like you have a lot of time. I feel like they?re gonna make you start like, June 15th ?cause it?s  almost June already.",,,,
60,120,  But ? but that wouldn?t work though.,,,,
60,120, June 15th?,,,,
60,119," ?Cause then you have your vacation. But then you can, again ?",,,,
60,120," But June 15th? My vacation?s on June 16th, so, I don?t think that ?",,,,
60,119," That?s what I?m saying, yeah, so like you should talk to them and be like, ?How about I start after I come back from the vacation? That would give me enough time to find an apartment, move?? and then if they say yes to that, then ask for like, relocation fees or ? and then if they say no to that ? at least you have, like,  the timing,  which is the most important over moving.",,,,
60,120,"  Well, I don?t know.  The vacation is like..",,,,
60,120," Also because my parents bought the tickets before I got the job, so I?m gonna come to New York City to fly out anyways, so it makes more sense if I just ?",,,,
60,119, You can call to change.,,,,
60,120, Hm?,,,,
60,119," You can call to change where you?re leaving from. It might be like, a hundred dollars more.",,,,
60,120," Well, I don?t know. But like ?",,,,
60,119, You could also stay here until June ?,,,,
60,120," Yeah, so I was  either?them or do that.",,,,
60,119,"  Yeah, if-if you have the time, yeah.",,,,
60,120," But then, then I?d start in like, July or  like, late June ?",,,,
60,119,  Or?,,,,
60,119," Yeah, you can start in July. Like, what?re you gonna do?",,,,
60,120," I don?t know. But I-I?m just thinking about it. If I start after, I still have-I?ll have 20 vacation days.",,,,
60,119," Yeah, exactly. Like, it sucks that you?re immediately ? like one, it looks bad, and two ?",,,,
60,120," Yeah, Jane  just mention-mentioned earlier, like, why would I burn through like three of my vacation days right when I start?",,,,
60,119,"  You?re wasting ? Yeah, exactly.",,,,
60,120,  Show ?you?re the weakest person? thing.,,,,
60,119, And also it just looks  bad.,,,,
60,120,"  Looks bad, yeah.",,,,
60,119," Like, ?Oh shit, he?s here, now he already wants a vacation??",,,,
60,120," Well, I mean I already ?",,,,
60,119," I know, you already told them but like, higher management might not know, your team members ? they?re not gonna tell every single person.",,,,
60,120," ?Where?s the new guy?? ?Oh, he went to? ?",,,,
60,119, ?He?s in Costa Rica.?,,,,
60,119," ?He couldn?t handle two days of training.?  It would look really ? it would look pretty bad, just, I think, the rest is just, once you get a reply to see if you can change the starting date.",,,,
60,120, Mhm.,,,,
60,119," ?Cause it was not even in the contract, right, your starting date? So I?m sure it?s negotiable.",,,,
60,120, Mhm.,,,,
60,119, Negotiatable.,,,,
60,120," Negotiatable-negotiable. Mm, prolonged. Yeah, I mean ?",,,,
60,119, Have you thought about how you want to decorate your apartment?,,,,
60,120, Nope. Well ?,,,,
60,119," ?Cause you won?t have like, a couch, unless you?re taking it. And if you?re taking our bed ?",,,,
60,120," I mean, I will leave the bed if you don?t have a bed.",,,,
60,119," I mean, you can take the bedframe. I don?t need that.",,,,
60,120, You need the storage space.,,,,
60,119, I don?t need it. I won?t need it. I?ll have your closet now. And I?ll just keep stuff in the bathroom. It?s only one month.,,,,
60,120," Yeah I mean I?m gonna get a bedframe though because I need the ? I need to see how big the place is  and like, what kind of bed I can fit inside.",,,,
60,119,  True.,,,,
60,119, Don?t check your phone.,,,,
60,120, Huh?,,,,
60,119, I thought you were checking your phone.,,,,
60,120, Oh.,,,,
60,119, I?m so hungry.,,,,
60,120," Yeah, we were  you know?",,,,
60,119,  There probably won?t be food- enough time to eat food.,,,,
60,120, We can go to Papaya King.,,,,
60,119, I don?t want a hot dog.  ,,,,
60,120, Where do you want to eat?,,,,
60,119, I don?t know. All you can eat sushi.,,,,
60,120, Johnson?s.,,,,
60,119," Oh, man. Let?s do your birthday free stuff.",,,,
60,120, Want to?,,,,
60,119, You get a free sandwich from Au Bon Pain.,,,,
60,120, Au Bon Pain? How about I?ll meet you at Metro Tech ?,,,,
60,119, Le Pain Quotidien?,,,,
60,120, I?ll meet you at Metro Tech after class.,,,,
60,119, After class? I?m hungry!,,,,
60,120," Alright, um. Yeah I?ll probably just put like my bed somewhere and my computer.",,,,
60,119, So you?re taking the desk.,,,,
60,120, I?ll probably put a T.V. so I can lay in bed and watch T.V. at the same time.,,,,
60,119, Lame.,,,,
60,120, Mm. It?s just ?,,,,
60,119, It?s so bad for you to have a T.V. in your bedroom. Bad feng shui.,,,,
60,120, Okay.,,,,
60,119, But it is bad. Like you?re just gonna?,,,,
60,120, Be in bed all day,,,,
60,119, ?be in bed all day. Like and if you wanna watch T.V. you have to watch it in bed.,,,,
60,120, I guess that?s true.,,,,
60,119," And if you want people to come over to game, it?s like, ?come into my bedroom.? ",,,,
60,120,"No, I took the small T.V. I?d put the small TV  ",,,,
60,119," Oh, that like retro  T.V. from your kitchen?",,,,
60,120,  No!,,,,
60,120, It?s not retro- what? It?s like basically a flat screen.,,,,
60,119,Oh. In my head it was ?,,,,
60,120, Like a box T.V.?,,,,
60,119,"I thought.  I don?t know, in my head that?s what it looked like.  Like, in a cabinet.",,,,
60,120,"No.  Nope, not like that, nope.",,,,
60,120, In the cabinet?,,,,
60,119, Vintage  vintage cabinet.,,,,
60,120,  It won?t fit in the cabinet.,,,,
60,119," Oh, built-in ?",,,,
60,120," It?s not built-in, but like, a cabinet has a space made for a T.V.",,,,
60,119, They don?t want a T.V. anymore?,,,,
60,120, They don?t need it. They have too many T.V.s in the house  They just put a T.V. ?,,,,
60,119,  Aww.,,,,
60,119, Oscar watches it.,,,,
60,120," No, but they just put a huge T.V. in the living room so?yeah. I?m gonna have a T.V. in my  bedroom.",,,,
60,119,  And you?re gonna have all the plants.,,,,
60,120," Oh, yeah, I guess.",,,,
60,119, I mean I threw away all the vegetables that I?m growing besides the avocados. You can keep that.,,,,
60,120, Okay. Thanks.,,,,
60,119, I wanna know how it?s doing.,,,,
60,120, Okay.  I?ll send you pictures.,,,,
60,119,  Umm.,,,,
60,119," Palm tree, the red flower, the lily-the peace lily, mushroom, aloe vera  Hope they?ll be beautiful.",,,,
60,120,  Wow.,,,,
60,120, Maybe I should get a couch. I like the table too.,,,,
60,119," Couches are super cheap. Just get one on Craig?s list, it?s like 100. Or just like ? you have your car, drive around.  You could, like, dumpster dive.",,,,
60,120,"  Well I might not have a car, it depends.",,,,
60,120, I wanna get a PS4.,,,,
60,119, Okay.,,,,
60,120," Eh,  ",,,,
60,119,  Are you gonna keep all my Xbox stuff or should I sell my Xbox? I?ll make like $100. And the Wii.,,,,
60,120," You could probably sell it all. You wanna start selling that stuff? Wait, we should probably talk about moving. They?re gonna look at the ?",,,,
60,119," I mean, that is moving.  Selling stuff,  packaging stuff.  Is this what they meant by moving? That?s what I was trying ? I don?t know. All these questions are worded weirdly.  I don?t know. I had to ask her to define a word for me.",,,,
60,120,"  Oh, is it?   They?re gonna watch this  I know right?",,,,
60,120, Vigorous?,,,,
60,119, No  I know what vigorous means.,,,,
60,120,  Oh.,,,,
60,120, Which one?,,,,
60,119, Indebted.,,,,
60,120, Indebted? ,,,,
60,119, What?s debt?,,,,
60,120, Does that mean you-you?re  in debt to someone?,,,,
60,119,  I?m joking.,,,,
60,119," Yeah, like I owe you or like,  I don?t know what that-I didn?t know what it meant so I asked her.  ",,,,
60,120,"  Oh, okay.",,,,
60,120, What does vigorous mean?  Vigorous is like ?,,,,
60,119,  Vigorous is like ?,,,,
60,120," Is like, very ?",,,,
60,119, It?s like a vigorous river?,,,,
60,120," Vigorous is like  it says fast, right?",,,,
60,119,"  Vigorous, like fast, angry, vigorous?",,,,
60,120," Oh well, I don?t know.",,,,
60,119," I don?t know, it makes me think of a river that?s like ?",,,,
60,120, It makes me think of skyrooms at ,,,,
60,119,Vigorous?  Like life.,,,,
60,120,  That?s um ? that?s um--,,,,
60,120, That?s .  Vigor ?  I don?t know. I just wanna ? in they have portions that are called ?vigorous health? portions.,,,,
60,119,"  Vigor is life, right?  Lively? Maybe it?s lively?",,,,
60,120," I think I put too much. Moving, moving. What?re you gonna do when you get home?",,,,
60,119," Taiwan? I?m gonna be living in our apartment, which is super nice but I wanna get my own place because the whole place was designed by my mom.",,,,
60,120, The apartment was designed by your mom?,,,,
60,119, Yes.,,,,
60,120, But the decorative ?,,,,
60,119," Yeah, like the decoration, interior design, and like, some other things. Like, we would have two balconies and she moved one in so I could have my own private bathroom. Um?",,,,
60,120," Do your parents have other places to rent out, or?are they gonna live there or?",,,,
60,119," Yeah, so my mom?s already there. She?s going through like, meditation retreat which is pretty cool for her. Um?",,,,
60,120, Interesting. What about work?,,,,
60,119," So, with work, I?m also looking ? my dad wants me to apply to jobs in Dubai. Which I need to do,  I should?ve done that two days ago.",,,,
60,120,"  Well, would you want to live in Dubai?",,,,
60,119, That would be pretty chill.,,,,
60,119," At least ? no, I don?t really like Dubai or  the people there.  Basically.",,,,
60,120,  Then you can live in like ?,,,,
60,120," Yeah, you ? it?s basically Saudi.",,,,
60,119, Basically.,,,,
60,119," And  it?s very ? and I can?t like, chill, like here in New York I love going out in my pajamas, like I won?t?  be able to do that in Dubai. They?ll be like ? they?ll think I?m like ?",,,,
60,120,"  But even more rich.  Yeah, it?d be like ?",,,,
60,120," But can you ? do you have to wear, like ?",,,,
60,119," Oh yeah, you have to at least cover all the ? I don?t think you can walk around with a crop top.",,,,
60,120, Why don?t you just work in Taiwan?,,,,
60,119," Yeah, I might just work in Taiwan.",,,,
60,120, Why don?t you apply to like ?,,,,
60,119," I kinda want to work in Japan, too. I mean, the main focus is like, I don?t want to jump ahead and just be like, ?I want to do this, I want to do that.? I just, like, let me go back to Taiwan, and be like?",,,,
60,120, Settle down.,,,,
60,119," ?Settle ? yeah, exactly. And then have a starting point, which here, I?m kinda still like, not even at a starting point.",,,,
60,120," Well. If you work somewhere like ? if you work in Taiwan or Japan, maybe just like work at Morgan Stanley for a couple of years and transfer to the United States if you want.",,,,
60,119, Taiwan?s super small. I don?t think I wanna stay there for more than a year.,,,,
60,120, Yeah? Japan ?,,,,
60,119," Their food is amazing, though.  I can?t wait to be full of the ",,,,
60,120,  Japan should be fun.,,,,
60,120, Japan has like?sushi?,,,,
60,119, Sushe.,,,,
60,120, Japan would be super fun.,,,,
60,119, Right? But then  ,,,,
60,120,  It?s just that there?s a huge language barrier.,,,,
60,119, Exactly!,,,,
60,120, But I love that.,,,,
60,119, But I feel like Japan would have more international companies than  Taiwan.,,,,
60,120,  Taiwan has a lot ?,,,,
60,119," Taiwan has a lot but they?re small.  Like it has a Google, it has HDC, it has Line which is like a Whatsapp.",,,,
60,120,  They?re all banks.,,,,
60,120, It?s all tech and banks.,,,,
60,119, Pretty much.,,,,
60,120, Same in Japan.,,,,
60,119," But also, I don?t know, ugh. Everyone is so like old-fashioned there.",,,,
60,120, I thought Taiwan is super liberal.,,,,
60,119, Yeah it?s super liberal for an Asian country.,,,,
60,120, Oh.,,,,
60,119," I mean compared to New York City, like that?s what I mean. I?m comparing everything to New York City now just because this is where I wanna stay, but? I mean they?re super liberal and super nice. At least I?m not going to, like, mainland China or something.",,,,
60,120," You mean like, Saudi?",,,,
60,119," Or Saudi, back to Saudi. Um? Yeah, exactly. So it?s pretty chill.",,,,
60,120, Pretty chill.,,,,
60,119, And I know they?ll have lots of good food.,,,,
60,120, I?m jealous. I?ll get crab at least in Maryland.,,,,
60,119, Oh yummy.,,,,
60,120, That?s all they have. Crab and like? seafood. you should definitely come and visit.,,,,
60,119, I?m so hungry.,,,,
60,120," Come visit for like, a month.",,,,
60,119," What would I do there? Catch crabs? I meant fishing!  For the record, I meant fishing.",,,,
60,120, Fishing for crabs. That?d be fun.,,,,
60,119," I don?t know, what-what Maryland? Maryland",,,,
60,120, You could hang out with like Khaled in D.C ?,,,,
60,119, Who?,,,,
60,120, Khaled.,,,,
60,119," Your frie- Oh, Khaled! I thought you were saying Collin. Why would I go see your family friend  that I barely know?",,,,
60,120,  Colon?,,,,
60,120, Colon?,,,,
60,119, Colon?,,,,
60,120, Collon?,,,,
60,120, No Khaled ?,,,,
60,119," Yeah I could go see Khaled. But then in Virginia like ? what? Virginia. I could just come back when you?re done with work. You?re probably gonna be staying late. You have to like, leave early, stay late? first ? at least the first two weeks of your work.",,,,
60,120, Staying late makes you look silly. Like being that- that guy that tries ? I mean I understand ?,,,,
60,119, I think you have to just go early at least.,,,,
60,120, I?ll show up there like 30 ? 20 minutes early.,,,,
60,119, Yeah 20-30 minutes.,,,,
60,120, I just wanna work overtime so I could make more money so.,,,,
60,119, Yeah.,,,,
60,120, Pay you back because I am indebted.  ,,,,
69,138," Time management, right?",,,,
69,137," Yeah, and um..and I-I thought we should take this seriously.",,,,
69,138," Sure, yeah. It?s a nice opportunity.",,,,
69,137," Um..so,  I mean-what, you want to start with what you were saying?",,,,
69,138, It might be easier to remember the boxes part. Do you remember?,,,,
69,137," I remember the boxes part I was actually a little, like, confused about a little or like I was just like ?",,,,
69,138," Yeah, it took me a minute.",,,,
69,137, Well I mean-do you want to share?,,,,
69,138," So I think it said us-discussing a, like disagreement, right?",,,,
69,137, Yeah.,,,,
69,138," Um..so I think-like the-the causes to that-under that was, I put ?understanding each other? and ?problem solving? and I think under that I put um..?framing the issue,? ?articulating feelings,? and ?looking for solutions? and I think under that I put ?compassionately introspecting together.?",,,,
69,137, I have things that are kind of similar  but I ?,,,,
69,138,  Yeah? Do you remember?,,,,
69,137," What do you want to specifically talk about with this? I mean I guess the-the thing isn?t like totally like a disagreement, it just feels like we can?t really come to a conclusion on what to do ? I guess the-the disagreement with me was that I don?t-I don?t think it?s a good idea for you to spend time during the day when you?re supposed to be job searching like, after you get up like napping and playing video games and  doing Pok‚mon Go. And I think you think that there is space for that in your day?",,,,
69,138,  Mhm.,,,,
69,138," Well, we shouldn?t lump those altogether either because those are each separate things. Like the Pok‚mon Go has become most interesting ?cause of the legendary stuff. Is that-I haven?t done Ha-Harrade in like four days now. Um..I mean the root of the issue is that like, you know, I?m not gonna like, nap if I?m not tired.  Um..I like-sometimes another issue is like-like, I feel too lazy to see myself and so then I don?t have the energy to like focus on something. Um..I mean, we can kind of fix that if we get off to a good start with a good breakfast. Um..or I just plan ahead a little the night before,  think of something I can have that?s not hard in the morning. Um ?",,,,
69,137,  Mhm.  Mhm.,,,,
69,137, So you feel like it?s kind of maybe an issue of you like getting yourself started in the morning and not so much you just like doing things that are making you distracted?,,,,
69,138," Uh..it can be either. Um..it?s like, so-yeah, like, this is kind of framed as a disagreement between us but it?s like-I feel like it?s mostly an internal disagreement in myself about like what kind of life I want to live .  Or ?",,,,
69,137,  Well I mean I guess I feel like you need to set stronger limits with yourself and exercise more self-control.,,,,
69,138, Yeah.,,,,
69,137, Do you disagree with that?,,,,
69,138," No, that sounds true.",,,,
69,137, I don?t know- where?s the disagreement?,,,,
69,138, I?ve never been-never been really that good with that.,,,,
69,137, I mean this hasn?t like-this is probably a high-conflict area in our relationship.,,,,
69,138, Mhm.,,,,
69,137, Um..,,,,
69,138," I?m wondering if they um..gleamed that from what we put as disagreements between us.  Yeah? But it?s possible this is just the one issue that they give to people because there are probably  not that many couples that are like, ?Oh, well we manage our time for everything.? I mean . ?Cause what if we just put like really weird issues?",,,,
69,137,  .  I don?t know if we?re .,,,,
69,137, .,,,,
69,138,"  then they?d be like, ?Okay, discuss..? ? .",,,,
69,137,  don?t-I want to get back on track so that they can ?,,,,
69,138, Right. Time.,,,,
69,137, .,,,,
69,138, . Um..,,,,
69,137," I mean I guess I?m like just concerned that this is not really healthy behavior that you can?t like, start at a certain time like, um, productively working and setting limits on leisure time until you?ve gotten enough done. I-I guess I feel like it?s reasonable to expect that like if I leave at like 9 in the morning and I get back at like 5, that like you should?ve also started off working at like 9 in the morning and  just have gotten a lot of stuff done and be ready  .",,,,
69,138,"  Yeah.  Well,  job search is kind of exceptional, too.",,,,
69,138," Because if I just had a job to go to, I would go and then  .",,,,
69,137,"  I mean, but that was the issue with the last place. You didn?t always go.",,,,
69,138," Yeah, but that was kind of an-also an issue with that place. But, um.. ?",,,,
69,137," Well I guess I also just want reassurance that like once you find a job ? that this is like a temporary thing ? once you find a job that you?ll like have a schedule that closely matches mine ? I won?t get back at 5 and you won?t be there because you need to catch up because you didn?t get to work on time.  You know, so I can get . To the extent that you think like that  distracting things will like ?",,,,
69,138,"  I mean, it?s not easy for me to predict that but I?m pretty confident that, like, I would be really intentional about doing that ?  I?m able to  office and  or something?",,,,
